Title,Artist,Song ID,Streams,Chart Date
Feelings,Lauv,1cL3ucXzG2hj3XOUPIWdvZ,16282,2019-12-27
Look At Her Now,Selena Gomez,4yI3HpbSFSgFZtJP2kDe5m,16222,2019-12-27
Yellow Hearts,Ant Saunders,2W4yABdLc4Jnds67Poi5Nl,16158,2019-12-27
Darkside,"Alan Walker, Au/Ra, Tomine Harket",6SRWhUJcD2YKahCwHavz3X,16139,2019-12-27
Before You Go,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,16005,2019-12-27
It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,15910,2019-12-27
Never Really Over,Katy Perry,5PYQUBXc7NYeI1obMKSJK0,15881,2019-12-27
Liar,Camila Cabello,073ILU1C3APNRGF66VhtyA,15823,2019-12-27
idontwannabeyouanymore,Billie Eilish,40T5GIqQ1CegGm2PTEl8Bu,15753,2019-12-27
Blueming,IU,4Dr2hJ3EnVh2Aaot6fRwDO,15749,2019-12-27
DDU-DU DDU-DU,BLACKPINK,2aI2k39nfa3KFsa4JclQzw,15341,2019-12-27
The Truth Untold,"BTS, Steve Aoki",48XfojJC87VKLlUotYV0Gm,15313,2019-12-27
All Falls Down (feat. Juliander),"Alan Walker, Noah Cyrus, Digital Farm Animals",1HvCFAUIWQsWV9zud3UhDl,15296,2019-12-27
Older,Sasha Sloan,52iLDrSoRtf9lcgFuLVfqE,15191,2019-12-27
Em Dạo Này,Ngọt,6OSWTtSplw9SWv33aDmKWB,15186,2019-12-27
Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,1ZLrDPgR7mvuTco3rQK8Pk,15181,2019-12-27
Salt,Ava Max,7vgv8KZBSo0TPzyIWG9yzV,15152,2019-12-27
Psycho,Red Velvet,3CYH422oy1cZNoo0GTG1TK,143836,2020-01-03
Có Chàng Trai Viết Lên Cây,Phan Mạnh Quỳnh,1U8bwOTAtnqlWMCn1mwYyj,138009,2020-01-03
Dance Monkey,Tones And I,1rgnBhdG2JDFTbYkYRZAku,135587,2020-01-03
Lối Nhỏ,"Đen, Phương Anh Đào",22F7P7QnaVspdf5rKveBaS,128499,2020-01-03
Duyen Am,Hoang Thuy Linh,5dZHey2U2xrNpvgyop8URS,118513,2020-01-03
Señorita,"Shawn Mendes, Camila Cabello",6v3KW9xbzN5yKLt9YKDYA2,117663,2020-01-03
Yummy,Justin Bieber,41L3O37CECZt3N7ziG2z7l,116497,2020-01-03
Memories,Maroon 5,2b8fOow8UzyDFAE27YhOZM,110270,2020-01-03
Em Day Chang Phai Thuy Kieu,Hoang Thuy Linh,031jyNUkkD02vrkgZDGJxu,96751,2020-01-03
Bài Này Chill Phết,"Đen, MIN",2AiZm17zqkV7llT3SHz4Nu,91242,2020-01-03
Mascara,Chillies,2Jaaw8PrdUfPlU6o6tL5dl,85996,2020-01-03
Hãy Trao Cho Anh,"Sơn Tùng M-TP, Snoop Dogg",0f5yQttJS5nNxRAleF4kZO,80783,2020-01-03
Đi Đu Đưa Đi,Bich Phuong,2OZTkXYCNbZS9TwPRy52Js,76784,2020-01-03
De Mi Noi Cho Ma Nghe,Hoang Thuy Linh,5mBWIm9EGnhZRYBYgAS72m,74581,2020-01-03
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,67984,2020-01-03
LẦN CUỐI (đi bên em xót xa người ơi),Ngọt,7AzGrpsT9kTI6OUdMXlHWe,67888,2020-01-03
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,66896,2020-01-03
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,66861,2020-01-03
Can We Kiss Forever?,"Kina, Adriana Proenza",58wyJLv6yH1La9NIZPl3ne,66346,2020-01-03
Thanh Xuan,Da LAB,3b34161QoxLwsqhWSPy9i5,65823,2020-01-03
Let Me Down Slowly,Alec Benjamin,2qxmye6gAegTMjLKEBoR3d,62006,2020-01-03
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,60390,2020-01-03
Mượn Rượu Tỏ Tình,"BigDaddy, Emily",3TXSdTpaqKBpWyUG3aJ3LK,60151,2020-01-03
Lam Moi Toi Ngoi Khong,Hoang Thuy Linh,01WDJ9gcaXFuNzY5ir9CaE,59050,2020-01-03
I'm Still Loving You,Noo Phước Thịnh,7vJyCz6Q8AE13xfPo6iQAz,59047,2020-01-03
Có Người,Vu Cat Tuong,5pf3f5rhtUnZ1PeTcHKVdz,58912,2020-01-03
Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,56408,2020-01-03
Lạ Lùng,Vũ.,5Bti0azlFhMattVY76qFr9,55031,2020-01-03
2002,Anne-Marie,2BgEsaKNfHUdlh97KmvFyo,54028,2020-01-03
I Love You 3000,Stephanie Poetri,3znQ9i61vfe2E7URHlOiyc,53940,2020-01-03
Falling,Trevor Daniel,4TnjEaWOeW0eKTKIEvJyCa,53833,2020-01-03
Anh Đếch Cần Gì Nhiều Ngoài Em,"Đen, Thành Đồng, Vũ.",7GxSshyjKx46dlIV2UoVrc,53117,2020-01-03
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,52988,2020-01-03
Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,52873,2020-01-03
comethru,Jeremy Zucker,18uwL0vNUanqZH0ro2QcOP,50663,2020-01-03
