Title,Artist,Song ID,Streams,Chart Date
Rochester Rochester Big City,Erick Hannah,0iBB2aHsCbkILvvKQUWFMY,4968,2019-12-27
Hollywood's Bleeding,Post Malone,7sWRlDoTDX8geTR8zzr2vt,4965,2019-12-27
خطوة,Moustafa Hagag,3N6DYmCVTZs2Oy4arj7RqN,4959,2019-12-27
No Snitch,Erick Hannah,44ZTRyNP9Wdb6OWxjWz2VT,4956,2019-12-27
Out Here in Cali,Erick Hannah,7cjPZCagEm1Ug4ocEkqoxq,4950,2019-12-27
Peace God,Erick Hannah,1me7sGD56YqQ3zzIUSUle1,4950,2019-12-27
Old Town Road,Lil Nas X,0F7FA14euOIX8KcbEturGH,4947,2019-12-27
Before You Go,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,4938,2019-12-27
New Hood,shaftee pa,0hhRKZMJCFWx8f7ksEutdW,4934,2019-12-27
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,4928,2019-12-27
South Side,shaftee pa,4rhzIfByl0ifTelJ19FkPB,4924,2019-12-27
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,4vUmTMuQqjdnvlZmAH61Qk,4913,2019-12-27
Easy Money,Sharmoofers,4olRlYHiXSF31lmmHE920D,4878,2019-12-27
Ya Agmal Eyoun (Remix),"Amr Diab, R3HAB",7DEjIvVqP0YvoCxHCOcGMl,4872,2019-12-27
Buck 05,shaftee pa,4kU8Kf58vjTuxf46gHCZzo,4851,2019-12-27
Cock the 4,shaftee pa,5xYN5zkTpBAGpkpe6asnWk,4847,2019-12-27
Scramble,shaftee pa,01qY3xBTABTGai6pNWCTGD,4845,2019-12-27
Ride It,Regard,2tnVG71enUj33Ic2nFN6kZ,4799,2019-12-27
bury a friend,Billie Eilish,4SSnFejRGlZikf02HLewEF,4785,2019-12-27
Natural,Imagine Dragons,2FY7b99s15jUprqC0M5NCT,4775,2019-12-27
Dance Monkey,Tones And I,1rgnBhdG2JDFTbYkYRZAku,45796,2020-01-03
Falling,Trevor Daniel,4TnjEaWOeW0eKTKIEvJyCa,26210,2020-01-03
Basha E3temed,"Abyusif, Abo El Anwar",4QrQgRLngf3cKoEdu3s6RH,24722,2020-01-03
Salmonella,Tameem Youness,0ljnwfPr6X8oFjDLsKTZp7,23555,2020-01-03
Sindbad,Marwan Pablo,4D3RKT8L0njyGA4aq3KQoW,20145,2020-01-03
El Gemeza,"Marwan Pablo, Molotof Music",4qZfySit1KXgI0qI1gj6Vd,19822,2020-01-03
باظت,Wegz,1ihtw3JBzws7gLPD2zDSzA,19811,2020-01-03
Free,Marwan Pablo,5uRTfsQPSKAHV4POBwYOdz,19164,2020-01-03
Sout Baga3,Shahyn,2MDrmk5MyMv0mkOYGMrpNy,18296,2020-01-03
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,17143,2020-01-03
Memories,Maroon 5,2b8fOow8UzyDFAE27YhOZM,17054,2020-01-03
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,15589,2020-01-03
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,15526,2020-01-03
Yummy,Justin Bieber,41L3O37CECZt3N7ziG2z7l,15022,2020-01-03
البوصلة ضاعت,Marwan Moussa,3OFejsaM3NDkclJg3rjWI2,14981,2020-01-03
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,14964,2020-01-03
ATM,Wegz,3PkCXOWOntkWfVs2nXVa4L,14912,2020-01-03
Señorita,"Shawn Mendes, Camila Cabello",6v3KW9xbzN5yKLt9YKDYA2,14683,2020-01-03
Ouly,Ahmed Kamel,57c8QZu8dUXccqksQWp6b8,13569,2020-01-03
نهاية العالم,Marwan Moussa,1UBV1JRYrzWwzmFsEQq3Ea,13147,2020-01-03
Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,12929,2020-01-03
كدا كدا,Wegz,3dpzmmWV1NSZoNGgO4CZsO,12896,2020-01-03
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,12873,2020-01-03
Blinding Lights,The Weeknd,0sf12qNH5qcw8qpgymFOqD,12807,2020-01-03
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,12342,2020-01-03
Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,12143,2020-01-03
My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,11894,2020-01-03
Mel Bedaya,Mohamed Hamaki,2j9B8YHcnxDwiDNZg6UXFl,11746,2020-01-03
Elvaranda,"Shahyn, L5VAV",6w56QHg9szVz9qEA5jxmkt,11719,2020-01-03
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,11128,2020-01-03
Kan Lak Ma'aya (Feat. Umm Kulthum),Cairokee,6EVt050wg9TQv9HpSn0Ke3,10610,2020-01-03
Mahragan Ayem Fe Bahr El Ghadr,"Ali Samara, Ahmed Ezzat",7tGhURkfoFdSy5orBxOehe,10529,2020-01-03
Ensay,"Saad Lamjarred, Mohamed Ramadan",6azjD02gDO2ZarIZMs3eRk,10469,2020-01-03
Without Me,Halsey,5p7ujcrUXASCNwRaWNHR1C,10385,2020-01-03
