Title,Artist,Song ID,Streams,Chart Date
i'm so tired...,"Lauv, Troye Sivan",2iwS33Jfev1QBiuhWVWZHY,12395,2019-12-27
Baby Are You Coming?,Zero12Finest,1mJLFakrexjxOg5m864cm0,12370,2019-12-27
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,12252,2019-12-27
Zaka,"Mas Music, Aymos, DJ Maphorisa, Kabza De Small",3wfldFmVsFWAZZrqw8FxMp,12176,2019-12-27
Be Alright,Dean Lewis,5qrSlOut2rNAWv3ubArkNy,12155,2019-12-27
Post Malone (feat. RANI),Sam Feldt,36orMWv2PgvnzXsd5CJ0yL,12139,2019-12-27
Saturday Nights,Khalid,5kfNriitmkNE8mUbZ7gbq8,12099,2019-12-27
In My Mind,"Dynoro, Gigi D'Agostino",0E9ZjEAyAwOXZ7wJC0PD33,12082,2019-12-27
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,3i9UVldZOE0aD0JnyfAZZ0,12039,2019-12-27
Saint-Tropez,Post Malone,05mDaV9Vb3wrzjF6OPZnhq,11992,2019-12-27
Who Do You Love,"The Chainsmokers, 5 Seconds of Summer",2fVHrSxsQbJUuj9MW9zG1e,11986,2019-12-27
You're the One,Elaine,63Pt6QnepIcsPITzyvvOEt,11986,2019-12-27
Ibhanoyi,Blaq Diamond,7Fouasv617zTRojaN3Fzqx,11981,2019-12-27
Mean It,"Lauv, LANY",3GRSqlALWISqLeNncZMbpX,11965,2019-12-27
This Feeling,"The Chainsmokers, Kelsea Ballerini",4NBTZtAt1F13VvlSKe6KTl,11946,2019-12-27
Cool Soos Koos Kombuis,Snotkop,0FJ8QKzMg5pc42LJ3wr9NV,11930,2019-12-27
Perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,11858,2019-12-27
"thank u, next",Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,11853,2019-12-27
It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,11738,2019-12-27
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4e4fqjx0Izh4svvTef1z7e,11605,2019-12-27
Candy,Doja Cat,1VJwtWR6z7SpZRwipI12be,11560,2019-12-27
Robbery,Juice WRLD,6Hj9jySrnFppAI0sEMCZpJ,11537,2019-12-27
JACKBOYS,JACKBOYS,62zKJrpbLxz6InR3tGyr7o,11514,2019-12-27
Summer Of '69,Bryan Adams,6N1EjQjnvhOjFrF6oUmGPa,11511,2019-12-27
Potte,"Early B, Jack Parow, Justin Vega",3rLgVt8ZzMzVMG3IH06CzC,11462,2019-12-27
July,Noah Cyrus,5a6pdCHlWS2ekOOQ70QnAr,11407,2019-12-27
bury a friend,Billie Eilish,4SSnFejRGlZikf02HLewEF,11214,2019-12-27
Paradise,Bazzi,0Rx0DJI556Ix5gBny6EWmn,11079,2019-12-27
Only Human,Jonas Brothers,0DiDStADDVh3SvAsoJAFMk,11079,2019-12-27
VIBEZ,DaBaby,0fySG6A6qLE8IvDpayb5bM,11033,2019-12-27
Shut Up and Dance,WALK THE MOON,0kzw2tRyuL9rzipi5ntlIy,10998,2019-12-27
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,4hQ6UGyWQIGJmHSo0J88JW,10932,2019-12-27
